data,produto,ano,mes,periodo_mes,dia_da_semana,preco_concorrente,preco_praticado,historico_vendas_7d,historico_vendas_30d,estoque,demanda
2023-10-20,Treliça,2023,10,Meio_Mes,4,38.75,41.39,132.9,140.6,527,125
2023-10-21,Treliça,2023,10,Fim_Mes,5,37.96,37.68,133.3,140.2,1201,50
2023-10-22,Treliça,2023,10,Fim_Mes,6,36.99,32.24,132.0,138.2,913,45
2023-10-23,Treliça,2023,10,Fim_Mes,0,38.39,37.87,128.6,134.7,937,145
2023-10-24,Treliça,2023,10,Fim_Mes,1,38.4,36.02,131.0,137.9,955,161
2023-10-25,Treliça,2023,10,Fim_Mes,2,38.48,34.11,124.6,141.7,1157,189
2023-10-26,Treliça,2023,10,Fim_Mes,3,38.09,39.03,132.9,143.7,1426,107
2023-10-27,Treliça,2023,10,Fim_Mes,4,36.62,33.92,117.4,142.9,1424,143
2023-10-28,Treliça,2023,10,Fim_Mes,5,37.72,34.39,120.0,143.2,1315,46
2023-10-29,Treliça,2023,10,Fim_Mes,6,36.2,35.08,119.4,140.4,1400,45
2023-10-30,Treliça,2023,10,Fim_Mes,0,39.19,44.91,119.4,137.8,1453,105
2023-10-31,Treliça,2023,10,Fim_Mes,1,38.05,32.65,113.7,139.3,886,190
2023-11-01,Treliça,2023,11,Inicio_Mes,2,37.5,35.25,117.9,142.9,806,218
2023-11-02,Treliça,2023,11,Inicio_Mes,3,36.81,40.12,122.0,141.6,1446,150
2023-11-03,Treliça,2023,11,Inicio_Mes,4,36.81,42.62,128.1,138.2,765,121
2023-11-04,Treliça,2023,11,Inicio_Mes,5,36.83,32.99,125.0,132.0,804,77
2023-11-05,Treliça,2023,11,Inicio_Mes,6,38.12,42.68,129.4,129.7,1302,35
2023-11-06,Treliça,2023,11,Inicio_Mes,0,36.82,43.03,128.0,123.8,488,120
2023-11-07,Treliça,2023,11,Inicio_Mes,1,37.29,43.35,130.1,125.9,849,133
2023-11-08,Treliça,2023,11,Inicio_Mes,2,38.8,40.5,122.0,127.2,823,167
2023-11-09,Treliça,2023,11,Inicio_Mes,3,38.7,33.44,114.7,124.3,492,219
2023-11-10,Treliça,2023,11,Inicio_Mes,4,36.5,39.03,124.6,125.9,711,141
2023-11-11,Treliça,2023,11,Meio_Mes,5,36.26,37.38,127.4,126.5,605,41
2023-11-12,Treliça,2023,11,Meio_Mes,6,37.0,32.77,122.3,123.4,1029,61
2023-11-13,Treliça,2023,11,Meio_Mes,0,37.74,43.85,126.0,121.4,1321,101
2023-11-14,Treliça,2023,11,Meio_Mes,1,36.46,35.28,123.3,122.8,1502,171
2023-11-15,Treliça,2023,11,Meio_Mes,2,38.3,35.49,128.7,126.2,530,179
2023-11-16,Treliça,2023,11,Meio_Mes,3,37.06,36.91,130.4,127.9,603,129
2023-11-17,Treliça,2023,11,Meio_Mes,4,37.0,42.27,117.6,125.3,1268,94
2023-11-18,Treliça,2023,11,Meio_Mes,5,37.32,35.57,110.9,124.1,672,43
2023-11-19,Treliça,2023,11,Meio_Mes,6,36.9,36.22,111.1,118.4,663,55
2023-11-20,Treliça,2023,11,Meio_Mes,0,37.84,36.7,110.3,116.0,1507,152
2023-11-21,Treliça,2023,11,Fim_Mes,1,37.29,36.53,117.6,119.4,484,115
2023-11-22,Treliça,2023,11,Fim_Mes,2,37.6,41.88,109.6,121.8,624,78
2023-11-23,Treliça,2023,11,Fim_Mes,3,37.48,41.37,95.1,119.5,943,91
2023-11-24,Treliça,2023,11,Fim_Mes,4,36.54,34.0,89.7,117.2,1267,128
2023-11-25,Treliça,2023,11,Fim_Mes,5,37.29,36.0,94.6,115.2,1475,40
2023-11-26,Treliça,2023,11,Fim_Mes,6,36.81,42.43,94.1,112.9,966,36
2023-11-27,Treliça,2023,11,Fim_Mes,0,36.87,34.11,91.4,109.4,695,147
2023-11-28,Treliça,2023,11,Fim_Mes,1,38.24,40.14,90.7,112.7,1223,100
2023-11-29,Treliça,2023,11,Fim_Mes,2,36.93,31.93,88.6,114.6,1362,143
2023-11-30,Treliça,2023,11,Fim_Mes,3,37.05,31.63,97.9,115.8,663,140
2023-12-01,Treliça,2023,12,Inicio_Mes,4,37.98,42.16,104.9,114.2,754,120
2023-12-02,Treliça,2023,12,Inicio_Mes,5,37.68,36.04,103.7,110.9,1069,63
2023-12-03,Treliça,2023,12,Inicio_Mes,6,36.97,42.18,107.0,108.0,934,29
2023-12-04,Treliça,2023,12,Inicio_Mes,0,37.34,34.1,106.0,104.9,1107,200
2023-12-05,Treliça,2023,12,Inicio_Mes,1,35.15,31.27,113.6,109.0,930,203
2023-12-06,Treliça,2023,12,Inicio_Mes,2,35.81,41.38,128.3,114.6,885,107
2023-12-07,Treliça,2023,12,Inicio_Mes,3,37.31,40.38,123.1,114.2,760,127
2023-12-08,Treliça,2023,12,Inicio_Mes,4,37.22,41.85,121.3,114.0,874,111
2023-12-09,Treliça,2023,12,Inicio_Mes,5,37.44,31.92,120.0,112.1,993,65
2023-12-10,Treliça,2023,12,Inicio_Mes,6,37.62,44.14,120.3,107.0,981,26
2023-12-11,Treliça,2023,12,Meio_Mes,0,37.29,37.8,119.9,103.2,1484,128
2023-12-12,Treliça,2023,12,Meio_Mes,1,37.46,35.5,109.6,106.1,1068,139
2023-12-13,Treliça,2023,12,Meio_Mes,2,37.09,37.45,100.4,108.7,1378,109
2023-12-14,Treliça,2023,12,Meio_Mes,3,37.21,31.85,100.7,108.9,1410,154
2023-12-15,Treliça,2023,12,Meio_Mes,4,37.72,32.37,104.6,108.4,911,139
2023-12-16,Treliça,2023,12,Meio_Mes,5,36.07,41.43,108.6,107.0,1418,23
2023-12-17,Treliça,2023,12,Meio_Mes,6,37.33,39.46,102.6,103.5,843,34
2023-12-18,Treliça,2023,12,Meio_Mes,0,37.43,33.46,103.7,101.5,1221,154
2023-12-19,Treliça,2023,12,Meio_Mes,1,37.91,32.96,107.4,105.2,712,160
2023-12-20,Treliça,2023,12,Meio_Mes,2,36.9,38.79,110.4,108.7,1264,113
2023-12-21,Treliça,2023,12,Fim_Mes,3,38.37,40.26,111.0,107.4,900,73
2023-12-22,Treliça,2023,12,Fim_Mes,4,39.3,35.55,99.4,106.0,914,117
2023-12-23,Treliça,2023,12,Fim_Mes,5,36.91,40.64,96.3,107.3,1001,13
2023-12-24,Treliça,2023,12,Fim_Mes,6,37.68,37.2,94.9,104.7,1329,34
2023-12-25,Treliça,2023,12,Fim_Mes,0,39.43,34.21,94.9,101.6,910,144
2023-12-26,Treliça,2023,12,Fim_Mes,1,38.44,41.25,93.4,105.0,848,81
2023-12-27,Treliça,2023,12,Fim_Mes,2,38.9,44.4,82.1,106.5,653,72
2023-12-28,Treliça,2023,12,Fim_Mes,3,37.02,31.98,76.3,104.0,1126,107
2023-12-29,Treliça,2023,12,Fim_Mes,4,37.8,41.36,81.1,104.3,1157,77
2023-12-30,Treliça,2023,12,Fim_Mes,5,37.35,40.49,75.4,102.1,1402,24
2023-12-31,Treliça,2023,12,Fim_Mes,6,39.38,34.91,77.0,98.2,1385,43
2024-01-01,Treliça,2024,1,Inicio_Mes,0,41.35,48.4,78.3,95.6,570,104
2024-01-02,Treliça,2024,1,Inicio_Mes,1,40.77,46.85,72.6,97.0,1026,104
2024-01-03,Treliça,2024,1,Inicio_Mes,2,41.28,46.43,75.9,99.5,611,117
2024-01-04,Treliça,2024,1,Inicio_Mes,3,39.97,39.92,82.3,96.7,937,140
2024-01-05,Treliça,2024,1,Inicio_Mes,4,40.66,41.92,87.0,94.6,1509,122
2024-01-06,Treliça,2024,1,Inicio_Mes,5,40.63,45.43,93.4,95.1,1213,31
2024-01-07,Treliça,2024,1,Inicio_Mes,6,41.23,46.76,94.4,91.9,1367,49
2024-01-08,Treliça,2024,1,Inicio_Mes,0,39.06,44.41,95.3,89.9,946,106
2024-01-09,Treliça,2024,1,Inicio_Mes,1,39.87,33.94,95.6,91.2,1015,211
2024-01-10,Treliça,2024,1,Inicio_Mes,2,40.64,38.25,110.9,97.4,959,166
2024-01-11,Treliça,2024,1,Meio_Mes,3,40.3,44.65,117.9,98.7,643,75
2024-01-12,Treliça,2024,1,Meio_Mes,4,41.11,44.17,108.6,96.5,1355,87
2024-01-13,Treliça,2024,1,Meio_Mes,5,40.4,46.27,103.6,95.8,1252,23
2024-01-14,Treliça,2024,1,Meio_Mes,6,41.84,41.28,102.4,91.4,528,45
2024-01-15,Treliça,2024,1,Meio_Mes,0,41.32,41.57,101.9,88.3,1451,120
2024-01-16,Treliça,2024,1,Meio_Mes,1,39.82,45.32,103.9,91.5,1340,77
2024-01-17,Treliça,2024,1,Meio_Mes,2,40.02,36.86,84.7,93.0,1188,136
2024-01-18,Treliça,2024,1,Meio_Mes,3,41.87,48.72,80.4,92.4,1350,67
2024-01-19,Treliça,2024,1,Meio_Mes,4,42.06,40.63,79.3,89.3,660,104
2024-01-20,Treliça,2024,1,Meio_Mes,5,41.03,47.11,81.7,89.0,738,24
2024-01-21,Treliça,2024,1,Fim_Mes,6,41.03,47.3,81.9,87.3,630,20
2024-01-22,Treliça,2024,1,Fim_Mes,0,39.85,34.73,78.3,84.1,533,121
2024-01-23,Treliça,2024,1,Fim_Mes,1,41.23,39.71,78.4,87.7,931,110
2024-01-24,Treliça,2024,1,Fim_Mes,2,41.87,40.01,83.1,90.2,891,103
2024-01-25,Treliça,2024,1,Fim_Mes,3,42.68,43.06,78.4,88.9,912,88
2024-01-26,Treliça,2024,1,Fim_Mes,4,42.84,40.22,81.4,89.1,588,87
2024-01-27,Treliça,2024,1,Fim_Mes,5,40.64,34.77,79.0,89.6,1359,28
2024-01-28,Treliça,2024,1,Fim_Mes,6,42.47,37.14,79.6,87.0,668,25
2024-01-29,Treliça,2024,1,Fim_Mes,0,41.87,48.72,80.3,85.2,1558,70
2024-01-30,Treliça,2024,1,Fim_Mes,1,40.55,45.95,73.0,86.8,1558,61
2024-01-31,Treliça,2024,1,Fim_Mes,2,42.77,47.39,66.0,87.4,863,75
2024-02-01,Treliça,2024,2,Inicio_Mes,3,42.82,46.12,62.0,86.4,502,116
2024-02-02,Treliça,2024,2,Inicio_Mes,4,41.16,38.15,66.0,86.8,1457,161
2024-02-03,Treliça,2024,2,Inicio_Mes,5,42.71,43.83,76.6,88.3,715,37
2024-02-04,Treliça,2024,2,Inicio_Mes,6,41.6,42.26,77.9,84.8,772,45
2024-02-05,Treliça,2024,2,Inicio_Mes,0,42.01,36.52,80.7,82.3,1267,216
2024-02-06,Treliça,2024,2,Inicio_Mes,1,43.05,40.56,101.6,88.4,1096,171
2024-02-07,Treliça,2024,2,Inicio_Mes,2,41.46,41.59,117.3,92.5,1481,149
2024-02-08,Treliça,2024,2,Inicio_Mes,3,42.18,37.34,127.9,93.9,853,172
2024-02-09,Treliça,2024,2,Inicio_Mes,4,42.54,49.49,135.9,92.6,1556,90
2024-02-10,Treliça,2024,2,Inicio_Mes,5,43.35,49.1,125.7,90.1,606,26
2024-02-11,Treliça,2024,2,Meio_Mes,6,41.66,38.25,124.1,88.5,914,58
2024-02-12,Treliça,2024,2,Meio_Mes,0,42.53,39.7,126.0,87.5,816,138
2024-02-13,Treliça,2024,2,Meio_Mes,1,44.63,46.32,114.9,91.3,923,110
2024-02-14,Treliça,2024,2,Meio_Mes,2,42.91,38.27,106.1,93.5,592,148
2024-02-15,Treliça,2024,2,Meio_Mes,3,41.69,39.66,106.0,94.4,993,124
2024-02-16,Treliça,2024,2,Meio_Mes,4,43.93,46.38,99.1,96.0,1175,92
2024-02-17,Treliça,2024,2,Meio_Mes,5,41.69,39.87,99.4,94.5,953,50
2024-02-18,Treliça,2024,2,Meio_Mes,6,42.19,35.94,102.9,94.0,526,56
2024-02-19,Treliça,2024,2,Meio_Mes,0,42.18,43.28,102.6,92.4,1406,113
2024-02-20,Treliça,2024,2,Meio_Mes,1,41.89,41.13,99.0,95.3,1028,132
2024-02-21,Treliça,2024,2,Fim_Mes,2,42.94,49.39,102.1,99.1,1029,73
2024-02-22,Treliça,2024,2,Fim_Mes,3,42.07,43.61,91.4,97.5,748,81
2024-02-23,Treliça,2024,2,Fim_Mes,4,44.22,41.34,85.3,96.5,536,90
2024-02-24,Treliça,2024,2,Fim_Mes,5,42.02,49.4,85.0,96.1,810,16
2024-02-25,Treliça,2024,2,Fim_Mes,6,42.76,48.45,80.1,93.7,1212,16
2024-02-26,Treliça,2024,2,Fim_Mes,0,43.09,46.79,74.4,91.3,1266,68
2024-02-27,Treliça,2024,2,Fim_Mes,1,43.34,49.28,68.0,92.6,1105,75
2024-02-28,Treliça,2024,2,Fim_Mes,2,44.23,49.54,59.9,94.3,486,66
2024-02-29,Treliça,2024,2,Fim_Mes,3,43.55,40.25,58.9,94.2,994,101
2024-03-01,Treliça,2024,3,Inicio_Mes,4,42.44,38.55,61.7,95.5,872,195
2024-03-02,Treliça,2024,3,Inicio_Mes,5,42.3,39.31,76.7,99.5,1036,67
2024-03-03,Treliça,2024,3,Inicio_Mes,6,41.49,45.63,84.0,97.9,814,51
2024-03-04,Treliça,2024,3,Inicio_Mes,0,42.84,42.58,89.0,94.2,1333,194
2024-03-05,Treliça,2024,3,Inicio_Mes,1,42.18,40.58,107.0,99.4,1490,210
2024-03-06,Treliça,2024,3,Inicio_Mes,2,43.76,48.34,126.3,104.9,1473,148
2024-03-07,Treliça,2024,3,Inicio_Mes,3,41.86,43.71,138.0,102.7,1320,150
2024-03-08,Treliça,2024,3,Inicio_Mes,4,42.63,48.71,145.0,102.0,1204,120
2024-03-09,Treliça,2024,3,Inicio_Mes,5,43.08,49.14,134.3,101.0,1298,42
2024-03-10,Treliça,2024,3,Inicio_Mes,6,41.74,42.81,130.7,96.7,865,58
2024-03-11,Treliça,2024,3,Meio_Mes,0,43.07,49.55,131.7,95.6,496,106
2024-03-12,Treliça,2024,3,Meio_Mes,1,42.19,36.99,119.1,98.3,502,186
2024-03-13,Treliça,2024,3,Meio_Mes,2,43.64,51.31,115.7,102.5,909,108
2024-03-14,Treliça,2024,3,Meio_Mes,3,43.36,48.67,110.0,101.5,1491,87
2024-03-15,Treliça,2024,3,Meio_Mes,4,42.16,44.67,101.0,100.8,1404,121
2024-03-16,Treliça,2024,3,Meio_Mes,5,41.17,37.3,101.1,99.9,480,55
2024-03-17,Treliça,2024,3,Meio_Mes,6,41.88,38.97,103.0,97.6,801,56
2024-03-18,Treliça,2024,3,Meio_Mes,0,40.64,43.59,102.7,96.4,540,129
2024-03-19,Treliça,2024,3,Meio_Mes,1,42.28,40.64,106.0,99.0,799,150
2024-03-20,Treliça,2024,3,Meio_Mes,2,41.65,36.3,100.9,102.1,1532,194
2024-03-21,Treliça,2024,3,Fim_Mes,3,41.55,44.94,113.1,104.8,1296,97
2024-03-22,Treliça,2024,3,Fim_Mes,4,42.06,41.72,114.6,103.7,491,111
2024-03-23,Treliça,2024,3,Fim_Mes,5,42.24,38.74,113.1,104.9,1473,49
2024-03-24,Treliça,2024,3,Fim_Mes,6,42.58,47.76,112.3,103.9,729,25
2024-03-25,Treliça,2024,3,Fim_Mes,0,42.59,36.26,107.9,101.7,502,153
2024-03-26,Treliça,2024,3,Fim_Mes,1,40.67,43.83,111.3,106.3,1090,96
2024-03-27,Treliça,2024,3,Fim_Mes,2,40.93,45.49,103.6,108.9,929,87
2024-03-28,Treliça,2024,3,Fim_Mes,3,41.83,36.81,88.3,109.6,619,125
2024-03-29,Treliça,2024,3,Fim_Mes,4,42.25,48.8,92.3,111.2,1372,69
2024-03-30,Treliça,2024,3,Fim_Mes,5,40.75,42.02,86.3,111.3,1259,28
2024-03-31,Treliça,2024,3,Fim_Mes,6,41.77,46.98,83.3,108.9,1394,26
2024-04-01,Treliça,2024,4,Inicio_Mes,0,41.86,42.64,83.4,103.3,1466,219
2024-04-02,Treliça,2024,4,Inicio_Mes,1,40.77,42.03,92.9,108.3,969,208
2024-04-03,Treliça,2024,4,Inicio_Mes,2,42.21,37.2,108.9,113.6,826,289
2024-04-04,Treliça,2024,4,Inicio_Mes,3,42.7,38.52,137.7,116.7,1409,238
2024-04-05,Treliça,2024,4,Inicio_Mes,4,42.05,42.23,153.9,117.7,777,197
2024-04-06,Treliça,2024,4,Inicio_Mes,5,40.53,39.69,172.1,119.3,1116,77
2024-04-07,Treliça,2024,4,Inicio_Mes,6,40.6,44.89,179.1,116.9,1502,54
2024-04-08,Treliça,2024,4,Inicio_Mes,0,40.88,47.41,183.1,114.7,822,165
2024-04-09,Treliça,2024,4,Inicio_Mes,1,40.61,37.77,175.4,118.8,1315,267
2024-04-10,Treliça,2024,4,Inicio_Mes,2,41.69,41.34,183.9,125.7,1419,232
2024-04-11,Treliça,2024,4,Meio_Mes,3,41.3,48.19,175.7,129.9,835,106
2024-04-12,Treliça,2024,4,Meio_Mes,4,41.36,36.15,156.9,127.3,1383,194
2024-04-13,Treliça,2024,4,Meio_Mes,5,42.02,47.57,156.4,130.1,1532,29
2024-04-14,Treliça,2024,4,Meio_Mes,6,40.23,44.14,149.6,128.2,1090,45
2024-04-15,Treliça,2024,4,Meio_Mes,0,39.21,39.83,148.3,125.7,845,165
2024-04-16,Treliça,2024,4,Meio_Mes,1,40.87,46.57,148.3,129.3,1067,140
2024-04-17,Treliça,2024,4,Meio_Mes,2,41.06,42.45,130.1,132.1,703,159
2024-04-18,Treliça,2024,4,Meio_Mes,3,39.31,44.37,119.7,133.1,969,125
2024-04-19,Treliça,2024,4,Meio_Mes,4,40.06,39.29,122.4,132.3,1541,163
2024-04-20,Treliça,2024,4,Meio_Mes,5,40.03,37.69,118.0,131.3,836,66
2024-04-21,Treliça,2024,4,Fim_Mes,6,41.33,45.35,123.3,130.2,1030,41
2024-04-22,Treliça,2024,4,Fim_Mes,0,40.03,35.66,122.7,127.9,1089,187
2024-04-23,Treliça,2024,4,Fim_Mes,1,41.69,48.24,125.9,132.5,942,106
2024-04-24,Treliça,2024,4,Fim_Mes,2,39.79,39.91,121.0,135.2,928,145
2024-04-25,Treliça,2024,4,Fim_Mes,3,40.85,37.28,119.0,134.9,1071,148
2024-04-26,Treliça,2024,4,Fim_Mes,4,41.49,35.97,122.3,136.7,707,173
2024-04-27,Treliça,2024,4,Fim_Mes,5,39.76,42.03,123.7,139.5,1091,37
2024-04-28,Treliça,2024,4,Fim_Mes,6,40.64,38.21,119.6,136.6,744,66
2024-04-29,Treliça,2024,4,Fim_Mes,0,38.83,35.28,123.1,136.5,1422,174
2024-04-30,Treliça,2024,4,Fim_Mes,1,40.4,39.76,121.3,141.4,762,153
2024-05-01,Treliça,2024,5,Inicio_Mes,2,40.34,44.39,128.0,145.6,800,211
2024-05-02,Treliça,2024,5,Inicio_Mes,3,38.57,34.2,137.4,145.3,1260,300
2024-05-03,Treliça,2024,5,Inicio_Mes,4,40.2,47.38,159.1,148.4,562,153
2024-05-04,Treliça,2024,5,Inicio_Mes,5,40.65,45.14,156.3,143.9,1300,66
2024-05-05,Treliça,2024,5,Inicio_Mes,6,38.94,40.74,160.4,138.1,1531,63
2024-05-06,Treliça,2024,5,Inicio_Mes,0,39.85,37.41,160.0,133.7,1548,304
2024-05-07,Treliça,2024,5,Inicio_Mes,1,38.99,41.03,178.6,141.2,774,252
2024-05-08,Treliça,2024,5,Inicio_Mes,2,38.82,34.46,192.7,147.8,855,340
2024-05-09,Treliça,2024,5,Inicio_Mes,3,39.7,35.09,211.1,153.7,1400,313
2024-05-10,Treliça,2024,5,Inicio_Mes,4,39.57,42.39,213.0,155.2,669,201
2024-05-11,Treliça,2024,5,Meio_Mes,5,40.9,35.15,219.9,154.2,496,84
2024-05-12,Treliça,2024,5,Meio_Mes,6,38.79,38.47,222.4,153.4,1006,63
2024-05-13,Treliça,2024,5,Meio_Mes,0,39.39,41.23,222.4,149.1,798,179
2024-05-14,Treliça,2024,5,Meio_Mes,1,38.14,37.16,204.6,154.1,1158,215
2024-05-15,Treliça,2024,5,Meio_Mes,2,37.73,36.35,199.3,159.7,1143,225
2024-05-16,Treliça,2024,5,Meio_Mes,3,39.27,40.55,182.9,161.7,871,172
2024-05-17,Treliça,2024,5,Meio_Mes,4,39.61,34.18,162.7,162.8,1547,242
2024-05-18,Treliça,2024,5,Meio_Mes,5,39.88,34.4,168.6,165.6,1133,97
2024-05-19,Treliça,2024,5,Meio_Mes,6,38.04,35.82,170.4,164.6,1441,75
2024-05-20,Treliça,2024,5,Meio_Mes,0,37.02,32.35,172.1,161.7,1251,280
2024-05-21,Treliça,2024,5,Fim_Mes,1,39.47,40.2,186.6,168.8,948,169
2024-05-22,Treliça,2024,5,Fim_Mes,2,37.59,43.63,180.0,173.1,1115,119
2024-05-23,Treliça,2024,5,Fim_Mes,3,38.32,42.76,164.9,170.8,654,98
2024-05-24,Treliça,2024,5,Fim_Mes,4,39.53,37.72,154.3,170.6,1335,152
2024-05-25,Treliça,2024,5,Fim_Mes,5,38.98,34.01,141.4,170.8,493,64
2024-05-26,Treliça,2024,5,Fim_Mes,6,38.82,37.5,136.7,168.0,731,63
2024-05-27,Treliça,2024,5,Fim_Mes,0,38.8,45.68,135.0,164.3,1541,128
2024-05-28,Treliça,2024,5,Fim_Mes,1,37.94,38.4,113.3,167.4,1217,174
2024-05-29,Treliça,2024,5,Fim_Mes,2,38.39,33.59,114.0,171.0,559,209
2024-05-30,Treliça,2024,5,Fim_Mes,3,38.56,42.76,126.9,172.1,1004,104
2024-05-31,Treliça,2024,5,Fim_Mes,4,38.12,39.32,127.7,170.5,772,133
2024-06-01,Treliça,2024,6,Inicio_Mes,5,38.82,34.42,125.0,167.9,709,122
2024-06-02,Treliça,2024,6,Inicio_Mes,6,39.01,43.09,133.3,162.0,1450,75
2024-06-03,Treliça,2024,6,Inicio_Mes,0,39.52,43.71,135.0,159.4,1057,240
2024-06-04,Treliça,2024,6,Inicio_Mes,1,38.95,37.15,151.0,165.2,1085,337
2024-06-05,Treliça,2024,6,Inicio_Mes,2,39.67,46.57,174.3,174.3,923,203
2024-06-06,Treliça,2024,6,Inicio_Mes,3,38.34,42.42,173.4,170.9,881,208
2024-06-07,Treliça,2024,6,Inicio_Mes,4,38.54,40.53,188.3,169.5,608,228
2024-06-08,Treliça,2024,6,Inicio_Mes,5,38.79,37.19,201.9,165.7,902,107
2024-06-09,Treliça,2024,6,Inicio_Mes,6,39.16,41.97,199.7,158.9,900,91
2024-06-10,Treliça,2024,6,Inicio_Mes,0,38.9,35.81,202.0,155.2,931,353
2024-06-11,Treliça,2024,6,Meio_Mes,1,39.49,43.52,218.1,164.2,795,177
2024-06-12,Treliça,2024,6,Meio_Mes,2,37.18,43.73,195.3,168.0,987,144
2024-06-13,Treliça,2024,6,Meio_Mes,3,39.13,39.6,186.9,166.8,1127,193
2024-06-14,Treliça,2024,6,Meio_Mes,4,38.57,44.8,184.7,166.1,1116,135
2024-06-15,Treliça,2024,6,Meio_Mes,5,39.76,45.74,171.4,163.1,775,42
2024-06-16,Treliça,2024,6,Meio_Mes,6,39.29,35.63,162.1,158.7,1257,90
2024-06-17,Treliça,2024,6,Meio_Mes,0,40.11,38.74,162.0,153.7,818,253
2024-06-18,Treliça,2024,6,Meio_Mes,1,38.03,37.59,147.7,158.9,683,238
2024-06-19,Treliça,2024,6,Meio_Mes,2,39.28,35.21,156.4,164.3,1114,286
2024-06-20,Treliça,2024,6,Meio_Mes,3,39.43,43.71,176.7,164.5,601,152
2024-06-21,Treliça,2024,6,Fim_Mes,4,39.07,44.59,170.9,163.9,1513,118
2024-06-22,Treliça,2024,6,Fim_Mes,5,38.42,35.04,168.4,163.9,1020,69
2024-06-23,Treliça,2024,6,Fim_Mes,6,38.69,41.31,172.3,162.9,829,53
2024-06-24,Treliça,2024,6,Fim_Mes,0,40.14,40.3,167.0,159.6,1356,172
2024-06-25,Treliça,2024,6,Fim_Mes,1,39.5,34.41,155.4,163.2,689,238
2024-06-26,Treliça,2024,6,Fim_Mes,2,39.96,37.3,155.4,169.1,833,214
2024-06-27,Treliça,2024,6,Fim_Mes,3,38.07,42.55,145.1,171.9,1315,125
2024-06-28,Treliça,2024,6,Fim_Mes,4,39.21,43.35,141.3,170.3,844,119
2024-06-29,Treliça,2024,6,Fim_Mes,5,38.96,40.94,141.4,167.3,644,53
2024-06-30,Treliça,2024,6,Fim_Mes,6,39.04,36.81,139.1,165.6,1388,74
2024-07-01,Treliça,2024,7,Inicio_Mes,0,39.36,38.26,142.1,163.6,787,322
2024-07-02,Treliça,2024,7,Inicio_Mes,1,39.68,34.57,163.6,170.3,1251,410
2024-07-03,Treliça,2024,7,Inicio_Mes,2,40.34,38.45,188.1,181.5,1100,341
2024-07-04,Treliça,2024,7,Inicio_Mes,3,36.45,36.47,206.3,184.8,702,271
2024-07-05,Treliça,2024,7,Inicio_Mes,4,39.45,46.01,227.1,182.6,761,198
2024-07-06,Treliça,2024,7,Inicio_Mes,5,40.08,42.84,238.4,182.5,1420,86
2024-07-07,Treliça,2024,7,Inicio_Mes,6,39.44,41.33,243.1,178.4,648,95
2024-07-08,Treliça,2024,7,Inicio_Mes,0,38.62,42.31,246.1,174.0,1050,250
2024-07-09,Treliça,2024,7,Inicio_Mes,1,38.67,45.61,235.9,178.7,557,200
2024-07-10,Treliça,2024,7,Inicio_Mes,2,40.67,37.44,205.9,182.4,1529,368
2024-07-11,Treliça,2024,7,Meio_Mes,3,40.22,44.55,209.7,182.9,876,157
2024-07-12,Treliça,2024,7,Meio_Mes,4,40.09,36.07,193.4,182.2,983,262
2024-07-13,Treliça,2024,7,Meio_Mes,5,40.96,41.02,202.6,186.1,1121,79
2024-07-14,Treliça,2024,7,Meio_Mes,6,40.94,48.12,201.6,182.3,532,41
2024-07-15,Treliça,2024,7,Meio_Mes,0,40.46,37.76,193.9,179.2,1511,280
2024-07-16,Treliça,2024,7,Meio_Mes,1,38.72,35.23,198.1,187.1,744,286
2024-07-17,Treliça,2024,7,Meio_Mes,2,40.78,46.95,210.4,193.7,730,177
2024-07-18,Treliça,2024,7,Meio_Mes,3,40.63,43.85,183.1,191.1,813,174
2024-07-19,Treliça,2024,7,Meio_Mes,4,40.84,34.92,185.6,189.0,1362,289
2024-07-20,Treliça,2024,7,Meio_Mes,5,40.02,37.01,189.4,189.1,986,86
2024-07-21,Treliça,2024,7,Fim_Mes,6,39.37,35.7,190.4,186.9,1303,70
2024-07-22,Treliça,2024,7,Fim_Mes,0,39.98,36.85,194.6,185.3,627,217
2024-07-23,Treliça,2024,7,Fim_Mes,1,42.64,46.17,185.6,190.2,1214,165
2024-07-24,Treliça,2024,7,Fim_Mes,2,40.13,43.14,168.3,194.0,857,152
2024-07-25,Treliça,2024,7,Fim_Mes,3,40.56,38.12,164.7,193.3,575,179
2024-07-26,Treliça,2024,7,Fim_Mes,4,41.29,38.09,165.4,191.3,549,196
2024-07-27,Treliça,2024,7,Fim_Mes,5,40.47,39.65,152.1,190.7,549,67
2024-07-28,Treliça,2024,7,Fim_Mes,6,41.77,46.59,149.4,188.8,703,42
2024-07-29,Treliça,2024,7,Fim_Mes,0,40.57,35.48,145.4,186.2,1551,246
2024-07-30,Treliça,2024,7,Fim_Mes,1,41.79,46.08,149.6,192.7,1387,165
2024-07-31,Treliça,2024,7,Fim_Mes,2,41.83,40.74,149.6,195.7,1541,193
2024-08-01,Treliça,2024,8,Inicio_Mes,3,41.72,38.24,155.4,191.4,1413,314
2024-08-02,Treliça,2024,8,Inicio_Mes,4,41.57,46.21,174.7,188.2,947,195
2024-08-03,Treliça,2024,8,Inicio_Mes,5,41.84,41.44,174.6,183.3,1132,97
2024-08-04,Treliça,2024,8,Inicio_Mes,6,40.74,34.85,178.9,177.5,1119,142
2024-08-05,Treliça,2024,8,Inicio_Mes,0,40.73,37.2,193.1,175.7,1185,362
